,train_texts,train_labels
4253,¿Algún/Alguna/Algune especialista en hashtag drag por aquí que quiera compartir conocimiento y salir en la tv? url,0
4254,"""La Iglesia ama a los homosexuales, por eso rechaza el matrimonio gay""EL BESTIARIO url @usuario @usuario",0
4255,"Y 5) aquí encontramos a gente anti-trans (incluyendo a esta gente gay y lesbiana cis de ese grupo nefasto) que impulsan la falsa idea de que en la comunidad LGBTQ+ buscamos agregar la ""P"" de ""pedofilia"". No existe tal intención desde Sociedad Civil. 

url",0
4256,Me pregunto si hay alguna relación entre el rechazo a la nueva sirenita y el rechazo a una mujer trans en miss universo.,0
4257,Me molestan los gays masculinos que discriminan a los gays afeminados.,0
4258,"@usuario no veo ese ""claramente"". Si existe un baño ""para trans"" me pedirán no ir a los baños cisgenero donde SI HAY división de género.",0
4259,"emoji bandera méxico emoji  En el hashtag día internacional del migrante, te compartimos ""Sin refugio par las hashtag trans"" una investigación @usuario @usuario @usuario sobre la migración de mujeres trans que son amenazadas y perseguidas por su identidad y buscan refugio en hashtag méxico  emoji flecha hacia la derecha emoji  url url",0
4260,"@usuario Y se entiende, pero las chicas lograron el Bi y eso debe reconocerse, admirarse y aplaudirse.",1
4261,Mi mejor amigo y yo nos queremos hacer otro amarre (plan viajero) par url el amarre consiste en seguirnos soportando porque bis iremos juntos de nuevo hahahhaa,1
4262,".@usuario abre sus puertas a Vivian Abenshushan (@usuario), beneficiaria de Proyecto Bi de hashtag fundación bbvabancomer; quien presentará su libro: ""Permanente Obra Negra"", editado por @usuario. Te esperamos este 6 de junio a las 18:00 hrs. ENTRADA LIBRE url",1
4263,emoji advertencia emoji  emoji cara de payaso emoji  emoji cuchillo de cocina emoji  ¡Mariquitas! ¡HOY es hashtag viernes de chillar con mi hashtag terror psicológico a la 1/2noche!  emoji luces de policía emoji  Boletos VIP solo ONline en: url de $550 a  emoji entradas emoji  ¡$199!  emoji entradas emoji   emoji globo emoji hashtag scary clown ¿Le entras o se te abre?  emoji cara gritando de miedo emoji  Función +eXtrema y +enferma | Teatro Rafael Solana hashtag teatro de terror url,0
4264,si fuera   vieja  seria  como  tipo lesbiana  pero   con  la  gente  ekivocada  jhajhjah por ke no  seria lesbiana jahjahajhaja,0
4265,DUSTIN ES UN PUTO GENIO,1
4266,"Pos, ando en la inauguración de Red Light Pizza, de @usuario 

Y miren, no saben como me llena de  emoji corazón rojo emoji  ver a amigas trans emprender. 

Acá con @usuario .. Y vea, unas @usuario y @usuario salvajes aparecen. * avienta pokébolas * url",0
4267,"Están pasando el programa ése de ""El Gordo y La Flaca"" mientras armo la presentación. Una pregunta: ""La Flaca"", es hombre?, vestida?.,.",0
4268,"Pablo Iglesias empieza a sacar trapos sucios del PSOE. Voz suave, puñal en mano hashtag elpaisdebate 
url",1
4269,"""Denise"" viene del latín ""la que siempre está pésimamente vestida y arreglada cuando hay hombres chulos de pinches bonitos alv"" 🤦 emoji tono de piel claro emoji ‍",1
4270,"emoji notas musicales emoji Eres mi tierra norteña india vestida de sol ... que bonito es CHIHUAHUA!!! 
Buenos y musicales días  emoji notas musicales emoji 
Que bonito cuando haces con amor tu trabajo ... 
que bonito cuando dejas de pensar para solo sentir ! 
El mundo url",1
4271,"En lugar de gritales por su nombre a mis amigos les grito ""joto"" y de volada voltean  emoji cara llorando de risa emoji",0
4272,"Mañana 10:00 se presenta la proposición y punto de acuerdo en el Congreso de la Unión para q y e de declaré en contra del Manual de Clasificación de Enfermedades Mentales (CIE-11) de @usuario , por considerar a la condición transexual como disforia de género. @usuario",0
4273,"@usuario @usuario @usuario Y así es como furula. El momento que tú le dices a Sebas como ""debe de ser un hombre"" o ""debe de ser una mujer"" (trans o cis) entonces de cierto modo te abres a que te digan a ti como debes de ser como mujer trans.

Cada quien con su identidad. O su no identidad. Y puede cambiar.",0
4274,@usuario soy lesbiana,0
4275,"No pues, ya valió (risas con jota) url",1
4276,Viernes de url ¿En donde?,1
4277,Ella en la mañana vestida de papá  emoji cara sonriendo con ojos de corazón emoji  emoji cara sonriendo con ojos de corazón emoji  emoji cara sonriendo con ojos de corazón emoji !!! La ame me hace reír y hace que mi vida sea url,1
4278,"@usuario @usuario Nel. Hasta lo considero insulto que me digan ""un trans"".",0
4279,¿Qué tipo de lesbiana sería?,0
4280,"""Loca, loca, loca""  emoji fuego emoji  @usuario  emoji mujer tono de piel claro medio y pelo rizado emoji  emoji micrófono emoji  emoji guitarra emoji 
hashtag shakira hashtag shakibecca hashtag show shakibecca live hashtag tributo ashakira hashtag barezzito polanco hashtag cdmx hashtag méxico . url",1
4281,"""Reino Gay y Lésbico de las islas del Coral"" es un muy bonito nombre para un antro gay ultra joto. url",0
4282,Yeiii súper aceptación hashtag trans  emoji dos corazones emoji  emoji cara lanzando un beso emoji  url,0
4283,"Acabo de escuchar como un niño le gritó ""Pinche Puta"" a su mamá,  emoji cara gritando de miedo emoji  a mi me hubieran tumbado los dientes de un cachetadon, y la señora no hizo nada al respecto 🤦 emoji tono de piel claro emoji ‍",1
4284,"Si se dan cuenta que le están subiendo el ego a un joto tapado, VERDAD?",2
4285,@usuario De cuáles fueron?  emoji cara estupefacta emoji  A mi me ha pasado que me arden mucho mis labios  emoji cara llorando de risa emoji  y lloro poquito jaja,1
4286,Hijo de su puta madre.,1
4287,Esto está muy mal redactado :s ósea yo no deseo a ningún hombre gay. Wdf (?) url,0
4288,"Estoy viendo hashtag rouge en Amazon con Megan fox y wey, que bajo cayó en una producción de este tipo después de transformers, que malaaa, creo que las de Cantinflas tenían mejores efectos  emoji cara sonriendo con sudor frío emoji",1
4289,"@usuario Tengo una teoría de la homofobia. Es tonta pero pues es un pensar.

Creo que la humanidad es NATURALMENTE pansexual/bisexual

Hay una minoría heterosexual, una minoría homosexual.

PERO, la gran mayoría panbisexual les enseñan que tienen que ser hetero a fuerzas.",0
4290,"La neta ser trans es decirle al dealer de cartas de la vida ""barájame otra mano"" url",0
4291,"Yo solo digo que más divertido los días de la invisibilidad trans. Pues, pa' hacer maldades. hashtag tdo r url",0
4292,@usuario @usuario @usuario @usuario aquí la iniciativa de @usuario. El 187 bis es Caballo de Troya emoji cara resoplando emoji  url,1
4293,"Culpar a las personas trans por replicar los estereotipos de algo tan sistémico como lo es el género,
es análogo a culpar a la gente trabajadora por replicar comportamientos capitalistas.

.. aparte que quien nos culpa TAMBIÉN ocupa dichos estereotipos de género.",0
4294,"El candidato a la alcaldía de Torreón Raúl Sifuentes, acude a la Plaza Mayor a dar su apoyo a la comunidad gay.",0
4295,¿Saben en qué no afecta la luna llena? En mis ganas de ponerme como puto orate.,0
4296,"Jan practicando esos movimientos que disfrutaras en Foro Amberes 46 Zona Rosa CDMX Just4Men

Donde los strippers te bailan a url No a tus amigas!

hashtag team charly diaz hashtag gays hashtag gay hashtag gaybar hashtag cdmx hashtag show hashtag strippers hashtag showbar url",0
4297,@usuario Esta bien rarito el evento este de Rivervale,1
4298,"@usuario Es bien difícil, Imagínate qué hay gente por ahí que dice cosas como que Queer es ""si te gustan las cosas de niña eres niña, si te gustan las cosas de niño eres niño.""

Y pues no es así. Queer es: ""No hay cosas de niño ni de niña, eso no define tu género"".",0
4299,"Prince
David Bowie
JUAN GABRIEL
y ahora hashtag pete burns
VIRGEN MACARENA PATRONA DE LOS JOTOS
CUÍDAME A MI  @usuario",0
4300,"Me enamoré de alguna jachi loca
Por culpa del calor que no me dio la otra emoji corazón negro emoji  emoji fuego emoji",1
4301,"@usuario pero ya veo que tu también, que pienses que la gente trans lo hace por ""confundidos"". te faltó mucha educación, irrespetuosa",0
4302,"No manches que en Reforma 222 SIGUEN negando acceso a gente Trans a los baños.
Ugh.  url",0
4303,@usuario buenos días hoy bien temprano me fui a la casa de un mayate  la neta me cojio muy rico no la tenia muy grande si hace muy rico su jale dale  emoji corazón rojo emoji  emoji corazón rojo emoji  emoji corazón rojo emoji  dale  emoji flechas verticales en sentido horario emoji  emoji flechas verticales en sentido horario emoji  emoji flechas verticales en sentido horario emoji   emoji flechas verticales en sentido horario emoji     emoji manos en oración emoji  url,0
4304,"@usuario No solo eso. El 100% de las reglas que imponen para ""detener a las trans"" siempre afectan más a las mujeres que no son trans.

¿Caso extremo? En estados unidos propusieron Inspección GENITAL para niñas chiquitas en el deporte, no vaya sea una es trans url",0
4305,"Eres mega puto!!! Turbo, ultra come sables.  url",2
4306,"No sé qué estuvo peor, la respuesta fea de Margarita sobre matrimonio gay, o qué la cortaran cuando empezaba lo bueno de su respuesta hashtag debate ine",0
4307,"Jjaja carajo, este cabrón lleva como 5 tuits idénticos para caerle a cierto grupo url Y le siguen haciendo caso madre mía!!! Pero qué coño tiene que ver ser homosexual con ser socialista!!! Deja de forzarla, te esfuerzas mucho por caer bien, y eso es patético. url",0
4308,"ES : Kirk Cameron: ""Dios odia a los gays, van a ir al infierno""  - Yo no escogí ser heterosexual pero todos esos url",2
4309,Busco hashtag casadosconhijos hashtag casado hashtag curiosos hashtag bisex hashtag mayates hashtag chacales hashtag maduros hashtag heteros para sólo hashtag sexo MandenMD solo hashtag placer hashtag coger hashtag diversion hashtag discrecion hashtag puerto vallarta  emoji cien puntos emoji  busco hashtag vergaxxl url,0
4310,"El Día Internacional del Orgullo LGBT (lesbianas, gais, bisexuales, transexuales) celebra anualmente la igualdad y lucha por los derechos de nuestra comunidad, acompáñanos este lunes a las 9 pm por @usuario ¡aquí no se discrimina a nadie! hashtag montse yjoe  emoji arcoíris emoji  emoji televisión emoji  @usuario url",0
4311,Amé Drag Race España  emoji corazón morado emoji  emoji corazón morado emoji,0
4312,AAAH PUTA GENTE!  emoji cara sin expresión emoji,1
4313,"Y la verdad siempre prefiero tener alguito de algo, que mucho de nada. Representación ""dos dos"" &gt; Nada de representación.

Pero si me han escrito mujeres trans diciendo que hasta disforia les da el personaje.

Y las actrices trans traen un ""¿neta no había nadie más?""",0
4314,"@usuario Hemowo antro spartacus bellos tiempos me toco ir , despues de salir del livebox.",1
4315,"¿Para cuando la disculpa y cambio de política de opresión policiaca a una de respeto a las manifestaciones pacíficas de parte del @usuario? 

hashtag memoria trans  emoji bandera transgénero emoji  emoji bandera méxico emoji 

url",0
4316,Si ya me han acusado de homosexual. Chayotero. Rata. Ya no me extraña nada. Y ahora esto. Que lamentable que una lucha justa que apoyo en favor de la no violencia a la mujer la utilices para decir mentiras. url,0
4317,"@usuario algo más de atravesará... Trans-especie? Gente con rasgos animales etc.
Lo que sí es, Trans no va con la ropa. Pero te entiendo.",0
4318,"@usuario No hay cosa que me de más rarito que cuando me dicen ""hola soy juliana.. INGENIERO""

Requete normal por acá. Y lo defienden diciendo que ""ingeniera"" es una posición política innecesaria y que ingeniero ""comunica igualdad con los hombres"".

Siempre me da rarito.",0
4319,Si ya sabemos que te pones en cuatro por una chela y aquí vienes a tuitear que te haces la difícil. Jota ridícula.,2
4320,"¿Se imaginan si trataran los procesos hormonales de la gente trans como se trató el proceso hormonal de Messi? 

* mundo_sin_url * 

Estamos hablando de un ser humano que literal modificó su ""realidad biológica"" con hormonas. url",0
4321,"Recap | ES   Soy hombre, no gay"" url",0
4322,Ya que empiece esta wea loca que ya tengo ganas de matar  emoji mando de videoconsola emoji,1
4323,"@usuario @usuario por mi no hay problema con que no se enseñe la ""visión gay"" si tampoco se enseña la ""visión hétero"".",0
4324,"El próximo episodio estará disponible mañana desde las 7:00 am, escúchalo en spotify, iTunes, google podcast o YouTube!! :) 

hashtag podcastmexico hashtag fiestasinbotana hashtag pride hashtag queer hashtag gay hashtag animales hashtag homosexualidad hashtag guadalajara url",0
4325,Queer eye / Los 5 reyes magos.,0
4326,"Como una mirada hecha en Sonora, vestida con el mar de Cozumel, con el color del sol por todo el cuerpo así se lleva a México en la piel emoji notas musicales emoji  emoji bandera méxico emoji",1
4327,Una izquierda de mentiras esa de hashtag amlo en vs de lis derechos de los gays y del aborto,0
4328,"Como chingan con el grito de puto, si te sientes ofendido es porque esta bien pendejo no porque odiemos a los homosexuales",2
4329,Necesito una mejor amiga Lesbiana.,0
4330,Cuando los amigos jotos de tu novio te quieren matar con la mirada.,2
4331,Parte de hashtag transformers se rodará en Cuba url url,1
4332,"Y miren, no somos tantas personas trans en el deporte. ¿A cuántas conocen ustedes?

De muchos modos a nosotras YA nos sacaron del deporte

¿Saben a quién le va a afectar esto? A chingos de personas que NO son trans, que las van a acusar de serlo y tener que mostrar sus genitales.",0
4333,@usuario Tengo el placer desde hace 4 años y las amo!,1
4334,@usuario @usuario Q acto tan fascista de los secuestradores. Deberian secuestrar tanto a pobres como a ricos y heteroxesuales como a no binarios. Francamente no se q decir. @usuario @usuario @usuario,0
4335,100% a favor de la adopción gay! Solo para que lo sepan!,0
4336,Mariquita en México y son de la buena suerte! url,0
4337,"Y, el que sea trans se vuelve irrelevante por el hecho de que TODOS los hive son hembras menos Crota y Oryx -.-",0
4338,Estoy segura qué hay más mujeres trans programadoras/diseñadoras y en sistemas que estilistas/en belleza. SEGURA SEGURÍSIMA.,0
